,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
103,111,44401693,20 Jan 2023, April Come She Will by eddiesashtray ,English,"1,471",1/1,155,| General Audiences| No Archive Warnings Apply| Other| Complete Work|,|No Archive Warnings ApplyEddie Munson/Reader Eddie Munson & Reader Eddie Munson/You Eddie Munson/Original Character(s)Eddie Munson Reader You Wayne MunsonEddie Munson Fluff Eddie Munson Needs a Hug Eddie Munson is a Sweetheart allusion to parental death (eddie's mom) Good Parent Wayne Munson Wayne Munson is a Sweetheart Good Uncle Wayne Munson|
104,111,44400433,20 Jan 2023," Summer, 1986 by uenostation ",English,3,1/1,319,| Mature| Graphic Depictions Of Violence| M/M| Complete Work|,"|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Will Byers/Mike WheelerSteve Harrington Eddie Munson Will Byers Mike Wheeler Joyce Byers Jim ""Chief"" Hopper Argyle (Stranger Things) Steve Harrington's Father Maxine ""Max"" Mayfield Lucas Sinclair Dustin Henderson Nancy Wheeler Robin Buckley Eleven | Jane Hopper Jonathan Byers Steve Harrington's Mother Wayne Munson Jeff (Stranger Things) Gareth (Stranger Things)|"
105,111,44399665,20 Jan 2023, courting by Anonymous    ,English,"1,649",1/1,187,"| General Audiences| No Archive Warnings Apply| F/M, Gen| Complete Work|","|No Archive Warnings ApplyMaxine ""Max"" Mayfield/Lucas Sinclair Maxine ""Max"" Mayfield & Lucas Sinclair Steve Harrington & Maxine ""Max"" Mayfield Erica Sinclair & Lucas SinclairMaxine ""Max"" Mayfield Lucas Sinclair Lucas Sinclair's Parents Erica Sinclair The Party (Stranger Things)- mentioned Eleven | Jane Hopper- mentioned Steve Harrington- mentionedAlternate Universe - Royalty Royal Guard Maxine ""Max"" Mayfield Prince Lucas Sinclair Courting Rituals Getting Together Maxine ""Max"" Mayfield/Lucas Sinclair-centric Maxine ""Max"" Mayfield-centric Maxine ""Max"" Mayfield Loves Lucas Sinclair Lucas Sinclair Loves Maxine ""Max"" Mayfield Good Sibling Erica Sinclair|"
106,111,44399671,20 Jan 2023," So tender I’m ended, surrendered to you by Sadstateofaffairs ",English,"65,598",5/5,5505,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin BuckleyPorn With Plot Smut Angst Pining Steve Harrington Slut Steve Harrington Alternate Universe - Modern Setting Anal Sex Rough Sex One Night Stands Steve Harrington Has Issues Pansexual Steve Harrington Gay Eddie Munson Drug Dealer Eddie Munson Partying Alcohol Childhood Trauma Abusive Relationships Brat Steve Harrington Mild Language Praise Kink Teasing Emotional Manipulation Implied/Referenced Drug Addiction Dirty Talk Car Sex Drug Use Blow Jobs Semi-Public Sex Light BDSM Oral Sex Enemies to Lovers Regret Explicit Sexual Content Hate Sex Cheating Overdosing Cocaine Gaslighting Blood Minor Injuries Blood Kink Hurt Emotional Hurt Heartbreak Pet Names Implied/Referenced Suicide Secondary Character Suicide Unhinged Rage Protective Eddie Munson Fist Fights Mild Blood implied/referenced eating disorder Friends With Benefits Fuckbuddies Fucked Up Emotional Roller Coaster Steve Harrington is Pretty Babygirl Steve Harrington Lap Sex Couch Sex Floor Sex Eddie Munson Calls Steve Harrington Pet Names Bunny Steve Harrington Has My Heart Eddie Munson Calls Steve Harrington Pretty Pretty Steve Harrington|
107,111,44399674,19 Jan 2023, late night talking (i can’t get you off my mind) by geormenia ,English,925,1/1,475,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyJonathan Byers/Billy Hargrove Billy Hargrove/Steve HarringtonBilly Hargrove Jonathan Byers Heather HollowayPast Billy Hargrove/Steve Harrington Implied/Referenced Cheating toxic steve harrington Jonathan Byers is a Sweetheart Billy Hargrove Needs a Hug Billy Hargrove is a Mess Jonathan Byers loves Billy Hargrove|
108,111,42632253,20 Jan 2023," Finally Boyfriends (Actually, We've Been Dating For Five Years) by Vecnas_Left_Toe ",English,"5,923",1/1,1879,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplyWill Byers/Mike Wheeler Minor or Background Relationship(s) Maxine ""Max"" Mayfield/Lucas SinclairWill Byers Mike Wheeler Eleven | Jane Hopper Maxine ""Max"" Mayfield Lucas Sinclair Dustin Henderson Nancy WheelerFluff Tooth-Rotting Fluff Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Gay Will Byers Gay Mike Wheeler Established Relationship Mike Wheeler is a CringeFail Loser Mike Wheeler is Whipped Will Byers is Whipped Flirting except im bad at writing it so im sorry Bickering No Angst Will Byers has a Blanket how scandalous i know Will Byers is a Little Shit Mike Wheeler is a Little Shit First Kiss but i suck at writing that so i didnt really sorry about that Cuddling & Snuggling They're gay your honor|"
109,111,44384962,20 Jan 2023, Falling Awake by inairbinad ,English,"256,666",29/29,8763,"| Mature| Graphic Depictions Of Violence| F/F, M/M| Complete Work|",|Graphic Depictions Of ViolenceSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Nancy WheelerFix-It Bisexual Steve Harrington Gay Eddie Munson Eddie Munson Has Powers Bisexual Nancy Wheeler Eventual Robin Buckley/Nancy Wheeler Slow Burn Steve Already Knows He's Bi No Crisis Needed Implied/Referenced Child Abuse Canon-Typical Violence Everyone Is Gay Hurt/Comfort Eventual Smut Domestic Fluff Minor Will Byers/Mike Wheeler Minor Character Death Lesbian Robin Buckley Found Family multiple POVs Pre-Season 4 Steve & Eddie Friendship Happy Ending|
110,111,44401402,20 Jan 2023, but we were something (don’t you think so?) by CatherineA ,English,"3,726",1/1,195,"| Not Rated| Choose Not To Use Archive Warnings| F/M, Gen| Complete Work|","|Creator Chose Not To Use Archive WarningsJoyce Byers & Jim ""Chief"" Hopper Joyce Byers/Jim ""Chief"" Hopper Jonathan Byers & Joyce Byers Joyce Byers & Will Byers Jonathan Byers & Joyce Byers & Will ByersJoyce Byers Jim ""Chief"" Hopper Jonathan Byers Will Byers Lonnie Byers Karen Wheeler Florence ""Flo"" (Stranger Things)Pre-Canon Pre-Season/Series 01|"
111,111,44399446,19 Jan 2023, The Devil Is A Gentleman by writer_in_theory ,English,"2,187",1/10,960,| Explicit| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonEddie Munson Steve HarringtonSoft Dom Eddie Munson Sub Steve Harrington Established Relationship Dom/sub BDSM Kink Negotiation Kink Exploration Bondage Smut minimal plot Porn With Plot Post-Canon Eddie Munson Lives Bisexual Steve Harrington Gay Eddie Munson Top Eddie Munson Bottom Steve Harrington Pet Names Eddie Munson Calls Steve Harrington Pet Names Mild Feminization Aftercare Other Additional Tags to Be Added|
112,111,44400478,20 Jan 2023," Little Bird, Little Bird, Fly Though My Window by towardthesun ",English,"4,122",1/1,856,| General Audiences| No Archive Warnings Apply| Gen| Complete Work|,|No Archive Warnings ApplyRobin Buckley & Steve Harrington Robin Buckley & Robin Buckley's MotherRobin Buckley's Mother Robin Buckley Steve Harrington Steve Harrington's Parents Robin Buckley's Parents Steve Harrington's MotherRobin Buckley & Steve Harrington Are Best Friends Robin Buckley & Steve Harrington Friendship Lesbian Robin Buckley Awesome Robin Buckley Steve Harrington is a Sweetheart Platonic Soulmates Robin Buckley & Steve Harrington Coming Out Sort of? - Freeform Religion Hurt/Comfort Emotional Hurt/Comfort Fluff Fluff and Angst Family Fluff|
113,111,44401246,19 Jan 2023, falling like the stars (falling in love) by bookinit  for andiwriteordie ,English,"8,333",1/1,1160,"| Teen And Up Audiences| No Archive Warnings Apply| F/F, M/M| Complete Work|","|No Archive Warnings ApplyEleven | Jane Hopper/Maxine ""Max"" Mayfield Will Byers/Mike WheelerEleven | Jane Hopper Maxine ""Max"" Mayfield Mike Wheeler Will Byers The Party (Mentioned)First Kiss Mutual Pining Friends to Lovers Stargazing valentines day Fluff use of el’s powers for my own elmax purposes Blind Maxine ""Max"" Mayfield Post-Canon established byler but barely Platonic Eleven | Jane Hopper & Mike Wheeler wlw x mlm solidarity this might be the fluffiest stranger things fic i’ve ever written|"
114,111,20117215,19 Jan 2023, nocturnal by henclairsnows ,English,"1,114",1/1,126,| Teen And Up Audiences| Major Character Death| F/M| Complete Work|,"|Major Character DeathDustin Henderson/Maxine ""Max"" Mayfield Maxine ""Max"" Mayfield/Lucas SinclairDustin Henderson Claudia Henderson Maxine ""Max"" Mayfield Lucas SinclairAngst Short henfield henfield angst platonic henclair angst lumax/mucas angst|"
115,111,44400487,19 Jan 2023, Trapped by CorruptedRoyalty ,English,"143,077",41/?,10071,| Mature| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Original Female Character(s) Steve Harrington/Original Character(s)Steve Harrington Dustin Henderson Lucas Sinclair Eleven | Jane Hopper Mike Wheeler Will Byers Claudia HendersonSlow Burn Friends to Lovers|
116,111,43846509,19 Jan 2023, Do You Love Me Now? by SuzieBurself ,English,"4,092",1/1,892,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsWill Byers/Mike WheelerWill Byers Mike Wheeler Eleven | Jane Hopper Maxine ""Max"" Mayfield Dustin Henderson Lucas Sinclair Joyce Byers Jim ""Chief"" HopperPost-Season/Series 04 Canon Compliant Love Confessions Friends to Lovers Gay Mike Wheeler POV Will Byers Blind Maxine ""Max"" Mayfield POV Mike Wheeler Happy Ending|"
117,111,44399602,19 Jan 2023," they watched me watch the front door all night, willing you to come by willow_lark ",English,"4,264",1/1,604,"| General Audiences| No Archive Warnings Apply| Gen, M/M| Complete Work|","|No Archive Warnings ApplyWill Byers/Mike Wheeler Will Byers & The Party Will Byers & Dustin Henderson & Maxine ""Max"" Mayfield & Lucas SinclairWill Byers Mike Wheeler Dustin Henderson Lucas Sinclair Maxine ""Max"" Mayfield Jonathan Byers Joyce Byers Eleven | Jane Hopper (Mentioned)Angst Sad Will Byers Will Byers's Birthday Will Byers-centric Jealousy Good Sibling Jonathan Byers Good Friend Lucas Sinclair Good Friend Dustin Henderson Good Friend Maxine ""Max"" Mayfield i'm not that nice to mike in this one Post-Season/Series 02 Pre-Season/Series 03 Canon Compliant Mike Gyllenhaal that's kind of mean of me he's not THAT bad Will Byers Needs a Hug|"
118,111,44400631,19 Jan 2023, Sacred Heart by A_Name99 ,English,"4,038",3/?,198,"| Explicit| Graphic Depictions Of Violence| F/F, F/M, M/M| Work in Progress|","|Graphic Depictions Of ViolenceWill Byers/Gareth Robin Buckley/Vickie Steve Harrington/Eddie MunsonSteve Harrington Eddie Munson Wayne Munson Claudia Henderson Dustin Henderson Joyce Byers Jonathan Byers Will Byers Eleven | Jane Hopper Jim ""Chief"" Hopper Kali Prasad Henry Creel | One | Vecna Gareth (Stranger Things) Vickie (Stranger Things) Lucas Sinclair Erica Sinclair Nancy Wheeler Mike Wheeler Jeff (Stranger Things)|"
119,111,44400250,19 Jan 2023, Summer schmucks by newpenextraordinaire ,English,"1,717",1/1,44,| General Audiences| Choose Not To Use Archive Warnings| Gen| Complete Work|,|Creator Chose Not To Use Archive WarningsDustin Henderson & Mike Wheeler Dustin Henderson/Mike WheelerDustin Henderson Mike Wheeler Karen WheelerAwkward Conversations they are awkward teenagers pls forgive them i hope it's not too OOC I really tried POV Third Person Not Really Canon Compliant just an idea I tried to write as if the reader had not watched the series :)|
120,112,44396161,19 Jan 2023, This House Don't Feel Like Home by Beetective_Holmes ,English,"2,140",1/1,820,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Karen Wheeler & Mike Wheeler Mike Wheeler & Ted WheelerMike Wheeler Karen Wheeler Ted Wheeler (Stranger Things) Nancy WheelerGay Mike Wheeler Autistic Mike Wheeler Coming Out mentioned Henderhop Mike Wheeler Needs a Hug Period-Typical Homophobia Internalized Homophobia Angst|
121,112,44395801,19 Jan 2023, He Loves Me (He Loves Me Not?) by Softhargrove ,English,"1,171",2/2,485,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplyBilly Hargrove/Steve HarringtonBilly Hargrove Maxine ""Max"" Mayfield Steve HarringtonFluff Humor Fluff and Humor Tooth-Rotting Fluff POV Maxine ""Max"" Mayfield Good Sibling Maxine ""Max"" Mayfield Sibling Bonding First Dates Hurt Billy Hargrove Soft Billy Hargrove Soft Steve Harrington|"
122,112,44397478,19 Jan 2023, All I Do Is Want by novemberthorne ,English,"12,658",1/1,3675,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Wayne MunsonAlternate Universe - Canon Divergence Eddie Munson Lives Trans Steve Harrington Bisexual Steve Harrington Trans Male Character Gay Eddie Munson Established Relationship Meeting the Parents Period Typical Attitudes Period-Typical Homophobia Internalized Transphobia Queer Themes despite some of those tags nothing bad happens this is all feel good baby Fluff and Smut Bottom Steve Harrington Top Eddie Munson Self-Denial Foreplay Hand Jobs Frottage Vaginal Sex Unsafe Sex Creampie this fic is about how much steve loves dick trust me when i say it lives up to the title Eddie Munson Has ADHD|
123,112,44397223,19 Jan 2023, Conectados by Luka_sama ,Español,"19,090",2/2,201,"| Mature| Choose Not To Use Archive Warnings| F/F, F/M, M/M| Complete Work|","|Creator Chose Not To Use Archive WarningsWill Byers/Mike WheelerWill Byers Mike Wheeler Dustin Henderson Lucas Sinclair Eleven | Jane Hopper Jonathan Byers Nancy Wheeler Eddie Munson's Parents Joyce Byers Jim ""Chief"" Hopper Steve Harrington Robin Buckley Vecna (Stranger Things) Maxine ""Max"" MayfieldTime Travel Time Travel Fix-It Alternate Universe - Time Travel Friendship Friendship/Love Friends to Lovers Step-Siblings Will Byers & Eleven | Jane Hopper Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Will Byers Needs a Hug Will Byers-centric One-Sided Will Byers/Mike Wheeler Will Byers & Eleven | Jane Hopper & Maxine ""Max"" Mayfield Friendship Eleven | Jane Hopper & Maxine ""Max"" Mayfield Friendship Protective Max Bisexual Maxine ""Max"" Mayfield Bisexual Mike Wheeler Minor Eleven | Jane Hopper/Mike Wheeler Protective Eleven | Jane Hopper Pansexual Eleven | Jane Hopper Protective Mike Wheeler Protective Dustin Henderson Adorable Dustin Henderson Dustin Henderson Needs a Hug Minor Suzie Bingham/Dustin Henderson Steve Harrington & Dustin Henderson Friendship Protective Lucas Sinclair Minor Maxine ""Max"" Mayfield/Lucas Sinclair Good Friend Lucas Sinclair Will Byers & Lucas Sinclair Friendship Will Byers & Dustin Henderson Friendship Steve Harrington is a Sweetheart Robin Buckley & Steve Harrington Are Best Friends Steve Harrington Needs a Hug Protective Steve Harrington Good Babysitter Steve Harrington Good Sibling Jonathan Byers Protective Jonathan Byers Minor Jonathan Byers/Nancy Wheeler Past Steve Harrington/Nancy Wheeler Good Sibling Nancy Wheeler Maxine ""Max"" Mayfield & Mike Wheeler Friendship will byers / original character Minor Original Character(s) Internalized Homophobia Homophobia Will Byers Deserves Love|"
124,112,44398894,19 Jan 2023, The Clairvoyant by LuluBlackbird ,English,"15,594",6/?,456,"| Teen And Up Audiences| Graphic Depictions Of Violence| M/M, Other| Work in Progress|","|Graphic Depictions Of ViolenceSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Dustin Henderson Nancy Wheeler Robin Buckley Original Experiment Character(s) (Stranger Things) Eleven | Jane Hopper Will Byers Wayne Munson Kali Prasad Maxine ""Max"" Mayfield Lucas SinclairNot Canon Compliant - Stranger Things 4 Vol. 2 Stranger Things 5 Speculation Post-Stranger Things 4 Vol. 2 Alternate Universe - Canon Divergence Not Canon Compliant steddie Bisexual Steve Harrington Eddie Munson Lives Hurt Eddie Munson Eddie Munson Needs a Hug Protective Steve Harrington Hurt/Comfort Superpowers Steve Harrington & Dustin Henderson Friendship Dustin Henderson & Eddie Munson Friendship Hawkins National Laboratory (Stranger Things) The Upside Down (Stranger Things) Author Is Sleep Deprived Eddie Munson is 010 Eddie Munson Has Powers Blood and Injury Injury Recovery Canon-Typical Violence|"
